article_id,year,author
0,2018,Maria Kozhevnikov
0,2018,Yahui Li
0,2018,Sabrina Wong
0,2018,Takashi Obana
0,2018,Ido Amihai
1,2018,O Rosa-Salva
1,2018,M Hernik
1,2018,A Broseghini
1,2018,G Vallortigara
2,2018,Athena Vouloumanos
3,2018,Yuqi Liu
3,2018,Jared Medina
4,2018,Nese Oktay-Gür
4,2018,Alexandra Schulz
4,2018,Hannes Rakoczy
5,2018,Emmanuel Dupoux
6,2018,C Daryl Cameron
6,2018,B Keith Payne
6,2018,Walter Sinnott-Armstrong
6,2018,Julian A Scheffer
6,2018,Michael Inzlicht
7,2017,Samuel J Gershman
8,2017,Leyre Castro
8,2017,Edward A Wasserman
8,2017,Marisol Lauffer
9,2017,Daniel Yon
9,2017,Clare Press
10,2017,Angela Cooper
10,2017,Natalie Fecher
10,2017,Elizabeth K Johnson
11,2017,Sayuri Hayakawa
11,2017,Boaz Keysar
12,2017,Eckart Zimmermann
13,2017,Sophia Uddin
13,2017,Shannon L M Heald
13,2017,Stephen C Van Hedger
13,2017,Serena Klos
13,2017,Howard C Nusbaum
14,2017,Lisa J Stephenson
14,2017,S Gareth Edwards
14,2017,Emma E Howard
14,2017,Andrew P Bayliss
15,2017,Leonidas Spiliopoulos
16,2017,Dasha A Sandra
16,2017,A Ross Otto
17,2017,Apoorva Bhandari
17,2017,David Badre
18,2017,Alissa Melinger
19,2017,Ardi Roelofs
20,2017,Robin S S Kramer
20,2017,Andrew W Young
20,2017,A Mike Burton
21,2017,Rebecca M Foerster
21,2017,Werner X Schneider
22,2017,Calum Hartley
22,2017,Sophie Fisher
23,2017,Stian Reimers
23,2017,Chris Donkin
23,2017,Mike E Le Pelley
24,2017,Laura E de Ruiter
24,2017,Anna L Theakston
24,2017,Silke Brandt
24,2017,Elena V M Lieven
25,2017,Cornelius Maurer
25,2017,Valerian Chambon
25,2017,Sacha Bourgeois-Gironde
25,2017,Marion Leboyer
25,2017,Tiziana Zalla
26,2017,Gareth Roberts
26,2017,Maryia Fedzechkina
27,2017,Brendan Gaesser
27,2017,Kerri Keeler
27,2017,Liane Young
28,2017,Tally McCormick Miller
28,2017,Timo Torsten Schmidt
28,2017,Felix Blankenburg
28,2017,Friedemann Pulvermüller
29,2017,Alexandra S Dylman
29,2017,Christopher Barry
30,2017,Okko Räsänen
30,2017,Gabriel Doyle
30,2017,Michael C Frank
31,2017,Michael Huemer
31,2017,Josef Perner
31,2017,Brian Leahy
32,2017,Dror Dotan
32,2017,Florent Meyniel
32,2017,Stanislas Dehaene
33,2017,Jincai Li
33,2017,Longgen Liu
33,2017,Elizabeth Chalmers
33,2017,Jesse Snedeker
34,2017,Toben H Mintz
34,2017,Rachel L Walker
34,2017,Ashlee Welday
34,2017,Celeste Kidd
35,2017,Qi-Yang Nie
35,2017,Xiaowei Ding
35,2017,Jianyong Chen
35,2017,Markus Conci
36,2017,Guy Ben-Yosef
36,2017,Liav Assif
36,2017,Shimon Ullman
37,2017,Marcello Costantini
37,2017,Daniele Migliorati
37,2017,Brunella Donno
37,2017,Miroslav Sirota
37,2017,Francesca Ferri
38,2017,Zoe Liberman
38,2017,Katherine D Kinzler
38,2017,Amanda L Woodward
39,2017,Alejandrina Cristia
40,2017,Joakim Sundh
40,2017,Peter Juslin
41,2017,Ángel Eugenio Tovar
41,2017,Gert Westermann
41,2017,Alvaro Torres
42,2017,Caroline Catmur
42,2017,Emma L Thompson
42,2017,Orianna Bairaktari
42,2017,Frida Lind
42,2017,Geoffrey Bird
43,2017,Elin H Williams
43,2017,Emily S Cross
44,2017,Betsy Sneller
44,2017,Gareth Roberts
45,2017,Fintan Costello
45,2017,Paul Watts
45,2017,Christopher Fisher
46,2017,Andrew Simpson
46,2017,Daniel J Carroll
47,2017,Tiziana Vercillo
47,2017,Alessia Tonelli
47,2017,Monica Gori
48,2017,Christelle Larzabal
48,2017,Eve Tramoni
48,2017,Sophie Muratot
48,2017,Simon J Thorpe
48,2017,Emmanuel J Barbeau
49,2017,Ellen Bialystok
49,2017,John G Grundy
50,2017,Lauren E Marsh
50,2017,Patricia Kanngiesser
50,2017,Bruce Hood
51,2017,Orit Baruch
51,2017,Ruth Kimchi
51,2017,Morris Goldsmith
52,2017,Leonardo Weiss-Cohen
52,2017,Emmanouil Konstantinidis
52,2017,Maarten Speekenbrink
52,2017,Nigel Harvey
53,2017,Lindsey A Drayton
53,2017,Laurie R Santos
54,2017,Harriet Over
54,2017,Richard Cook
56,2017,Neil W Kirk
56,2017,Vera Kempe
56,2017,Kenneth C Scott-Brown
56,2017,Andrea Philipp
56,2017,Mathieu Declerck
57,2017,Yang Xu
57,2017,David Reitter
58,2017,Felix Ball
58,2017,Lara E Michels
58,2017,Carsten Thiele
58,2017,Toemme Noesselt
59,2017,Janne von Koss Torkildsen
59,2017,Joanne Arciuli
59,2017,Christiane Lingås Haukedal
59,2017,Ona Bø Wie
60,2017,Hanna B Fechner
60,2017,Lael J Schooler
60,2017,Thorsten Pachur
61,2017,Ivar R Hannikainen
61,2017,Edouard Machery
61,2017,Fiery A Cushman
62,2017,Hauke S Meyerhoff
62,2017,Brian J Scholl
63,2017,Alexander Noyes
63,2017,Frank C Keil
63,2017,Yarrow Dunham
64,2017,Henry Markovits
64,2017,Bastien Trémolière
64,2017,Isabelle Blanchette
66,2017,Felix Hao Wang
66,2017,Toben H Mintz
67,2017,Esti Blanco-Elorrieta
67,2017,Victor S Ferreira
67,2017,Paul Del Prato
67,2017,Liina Pylkkänen
68,2017,Samantha F Goldsmith
68,2017,J Bruce Morton
69,2017,Lindsey J Powell
69,2017,Elizabeth S Spelke
70,2017,Madeleine R Long
70,2017,William S Horton
70,2017,Hannah Rohde
70,2017,Antonella Sorace
71,2017,Peggy Li
71,2017,Linda Abarbanell
72,2017,Niels Skovgaard-Olsen
72,2017,Henrik Singmann
72,2017,Karl Christoph Klauer
73,2017,Bob McMurray
73,2017,Ashley Farris-Trimble
73,2017,Hannah Rigler
74,2017,Kay L Ritchie
74,2017,Robin S S Kramer
74,2017,A Mike Burton
75,2017,Markus Kneer
75,2017,Sacha Bourgeois-Gironde
76,2017,Isabelle Dagry
76,2017,Pierre Barrouillet
77,2017,Helen G Jing
77,2017,Kevin P Madore
77,2017,Daniel L Schacter
78,2017,Tim Chuk
78,2017,Kate Crookes
78,2017,William G Hayward
78,2017,Antoni B Chan
78,2017,Janet H Hsiao
79,2017,Robert W Proctor
79,2017,Mei-Ching Lien
79,2017,Lane Thompson
80,2017,Marissa Krimsky
80,2017,Daniel E Forster
80,2017,Maria M Llabre
80,2017,Amishi P Jha
81,2017,Andria Shimi
81,2017,Gaia Scerif
82,2017,J Zaman
82,2017,W Vanpaemel
82,2017,C Aelbrecht
82,2017,F Tuerlinckx
82,2017,J W S Vlaeyen
83,2017,Megan Reilly
83,2017,Rutvik H Desai
84,2017,Cory D Bonn
84,2017,Jessica F Cantlon
85,2017,Steve Guglielmo
86,2017,Jennifer Murphy
86,2017,Richard Cook
87,2017,Xin Wang
87,2017,Juan Wang
87,2017,Jeffrey G Malins
88,2017,Bernhard E Riecke
88,2017,Timothy P McNamara
89,2017,Carly Giffin
89,2017,Daniel Wilkenfeld
89,2017,Tania Lombrozo
90,2017,John Corbit
90,2017,Katherine McAuliffe
90,2017,Tara C Callaghan
90,2017,Peter R Blake
90,2017,Felix Warneken
91,2017,Karri Neldner
91,2017,Ilana Mushin
91,2017,Mark Nielsen
92,2017,Matthew C Overlan
92,2017,Robert A Jacobs
92,2017,Steven T Piantadosi
93,2017,Regina Paxton Gazes
93,2017,Rachel F L Diamond
93,2017,Jasmine M Hope
93,2017,Damien Caillaud
93,2017,Tara S Stoinski
93,2017,Robert R Hampton
94,2017,Gregory Scontras
94,2017,Noah D Goodman
95,2017,Florent Perek
95,2017,Adele E Goldberg
96,2017,John Turri
97,2017,Colin J Palmer
97,2017,Colin W G Clifford
98,2017,Susan Carey
98,2017,Anna Shusterman
98,2017,Paul Haward
98,2017,Rebecca Distefano
99,2017,Bria Long
99,2017,Talia Konkle
100,2017,Ariel Starr
100,2017,Nicholas K DeWind
100,2017,Elizabeth M Brannon
101,2017,Joshua Snell
101,2017,Jonathan Grainger
102,2017,Andreas Sotiropoulos
102,2017,J Richard Hanley
103,2017,Árni Gunnar Ásgeirsson
103,2017,Sander Nieuwenhuis
104,2017,Franziska Plessow
104,2017,Susann Schade
104,2017,Clemens Kirschbaum
104,2017,Rico Fischer
105,2017,Devin B Terhune
105,2017,Love R A Hedman
106,2017,Stefania Pighin
106,2017,Vittorio Girotto
106,2017,Katya Tentori
107,2017,Brandon M Woo
107,2017,Conor M Steckler
107,2017,Doan T Le
107,2017,J Kiley Hamlin
108,2017,Frederik S Kamps
108,2017,Joshua B Julian
108,2017,Peter Battaglia
108,2017,Barbara Landau
108,2017,Nancy Kanwisher
108,2017,Daniel D Dilks
109,2017,Jessica Podda
109,2017,Caterina Ansuini
109,2017,Roberta Vastano
109,2017,Andrea Cavallo
109,2017,Cristina Becchio
110,2017,Yanliang Sun
110,2017,Timo Stein
110,2017,Wenjie Liu
110,2017,Xiaowei Ding
110,2017,Qi-Yang Nie
111,2017,Aaron Sell
111,2017,Daniel Sznycer
111,2017,Laith Al-Shawaf
111,2017,Julian Lim
111,2017,Andre Krauss
111,2017,Aneta Feldman
111,2017,Ruxandra Rascanu
111,2017,Lawrence Sugiyama
111,2017,Leda Cosmides
111,2017,John Tooby
112,2017,Dekel Abeles
112,2017,Shlomit Yuval-Greenberg
113,2017,Gaëlle Meert
113,2017,Jessica Wang
113,2017,Dana Samson
114,2017,Alan Jern
114,2017,Christopher G Lucas
114,2017,Charles Kemp
115,2017,Laura Verga
115,2017,Sonja A Kotz
116,2017,Maryam Vaziri-Pashkam
116,2017,Sarah Cormiea
116,2017,Ken Nakayama
117,2017,Céline Ngon
117,2017,Sharon Peperkamp
118,2017,Geoffrey Fisher
119,2017,Noemi Fariña
119,2017,Jon Andoni Duñabeitia
119,2017,Manuel Carreiras
120,2017,Mahiko Konishi
120,2017,Kevin Brown
120,2017,Luca Battaglini
120,2017,Jonathan Smallwood
121,2017,Susan A J Birch
121,2017,Patricia E Brosseau-Liard
121,2017,Taeh Haddock
121,2017,Siba E Ghrear
122,2017,Nayoung Kwon
122,2017,Patrick Sturt
122,2017,Pan Liu
123,2017,Hannah Little
123,2017,Kerem Eryılmaz
123,2017,Bart de Boer
124,2017,Fiery Cushman
124,2017,Victor Kumar
124,2017,Peter Railton
125,2017,Iva K Brunec
125,2017,Amir-Homayoun Javadi
125,2017,Fiona E L Zisch
125,2017,Hugo J Spiers
126,2017,Yuko Okumura
126,2017,Yasuhiro Kanakogi
126,2017,Tessei Kobayashi
126,2017,Shoji Itakura
127,2017,George Kachergis
127,2017,Marjorie Rhodes
127,2017,Todd Gureckis
128,2017,Benjamin M Basile
128,2017,Robert R Hampton
129,2017,Carolina Jiménez Lira
129,2017,Miranda Carver
129,2017,Heather Douglas
129,2017,Jo-Anne LeFevre
130,2017,Austin J Simpson
130,2017,Andrew R Todd
131,2017,Matthew Masapollo
131,2017,Linda Polka
131,2017,Lucie Ménard
132,2017,Richard W Hass
133,2017,Oliver Bott
133,2017,Petra Augurzky
133,2017,Wolfgang Sternefeld
133,2017,Rolf Ulrich
134,2017,Adam Feltz
134,2017,Joshua May
135,2017,Márton Sóskuthy
135,2017,Jennifer Hay
136,2017,Alessandra S Souza
136,2017,Zuzanna Skóra
137,2017,Senne Braem
138,2017,Athanassios Protopapas
138,2017,Anna Mitsi
138,2017,Miltiadis Koustoumbardis
138,2017,Sofia M Tsitsopoulou
138,2017,Marianna Leventi
138,2017,Aaron R Seitz
139,2017,Hartmut Fitz
139,2017,Franklin Chang
140,2017,Marco Marelli
140,2017,Christina L Gagné
140,2017,Thomas L Spalding
141,2017,Ylva Ferstl
141,2017,Heinrich Bülthoff
141,2017,Stephan de la Rosa
142,2017,Yi Ting Huang
142,2017,Rochelle S Newman
142,2017,Allison Catalano
142,2017,Matthew J Goupell
143,2017,Roy Salomon
143,2017,Jean-Paul Noel
143,2017,Marta Łukowska
143,2017,Nathan Faivre
143,2017,Thomas Metzinger
143,2017,Andrea Serino
143,2017,Olaf Blanke
144,2017,Dalila Burin
144,2017,Maria Pyasik
144,2017,Adriana Salatino
144,2017,Lorenzo Pia
145,2017,William H Warren
145,2017,Daniel B Rothman
145,2017,Benjamin H Schnapp
145,2017,Jonathan D Ericson
146,2017,Lorna F Halliday
146,2017,Outi Tuomainen
146,2017,Stuart Rosen
147,2017,Michael B Lewis
148,2017,Sarah S Wu
148,2017,Lang Chen
148,2017,Christian Battista
148,2017,Ashley K Smith Watts
148,2017,Erik G Willcutt
148,2017,Vinod Menon
149,2017,Anna K Kuhlen
149,2017,Rasha Abdel Rahman
150,2017,Kouki Miyazawa
150,2017,Takahito Shinya
150,2017,Andrew Martin
150,2017,Hideaki Kikuchi
150,2017,Reiko Mazuka
151,2017,Weizhen Xie
151,2017,Weiwei Zhang
152,2017,Christine E Potter
152,2017,Jenny R Saffran
153,2017,Louise Ewing
153,2017,Annette Karmiloff-Smith
153,2017,Emily K Farran
153,2017,Marie L Smith
154,2017,Jennifer J Richler
154,2017,Jeremy B Wilmer
154,2017,Isabel Gauthier
155,2017,Nese Oktay-Gür
155,2017,Hannes Rakoczy
156,2017,Caren M Walker
156,2017,Alison Gopnik
157,2017,Ivan Patané
157,2017,Alessandro Farnè
157,2017,Francesca Frassinetti
158,2017,Tina Iachini
158,2017,Francesco Ruotolo
158,2017,Michela Vinciguerra
158,2017,Gennaro Ruggiero
159,2017,Asheley R Landrum
159,2017,Robert B Lull
159,2017,Heather Akin
159,2017,Ariel Hasell
159,2017,Kathleen Hall Jamieson
160,2017,Victor Kumar
161,2017,Aiyana K Willard
161,2017,Ara Norenzayan
162,2017,Gelareh Jowkar-Baniani
162,2017,Angelina Paolozza
162,2017,Anishka Greene
162,2017,Cho Kin Cheng
162,2017,Mark A Schmuckler
163,2017,Ann-Christin Posten
163,2017,Thomas Mussweiler
164,2017,Motonori Yamaguchi
164,2017,Helen J Wall
164,2017,Bernhard Hommel
165,2017,Daniele Romano
165,2017,Francesco Marini
165,2017,Angelo Maravita
166,2017,Jenifer Z Siegel
166,2017,Molly J Crockett
166,2017,Raymond J Dolan
167,2017,Eilidh Noyes
167,2017,Rob Jenkins
168,2017,Onurcan Yilmaz
168,2017,S Adil Saribay
169,2017,Rebecca Brewer
169,2017,Federica Biotti
169,2017,Geoffrey Bird
169,2017,Richard Cook
170,2017,Richmond Campbell
171,2017,Anders Petersen
171,2017,Annemarie Hilkjær Petersen
171,2017,Claus Bundesen
171,2017,Signe Vangkilde
171,2017,Thomas Habekost
172,2017,Julie W Hughes
172,2017,Tatiana T Schnur
173,2017,Francesco Della Gatta
173,2017,Francesca Garbarini
173,2017,Marco Rabuffetti
173,2017,Luca Viganò
173,2017,Stephen A Butterfill
173,2017,Corrado Sinigaglia
175,2017,Jasmeen Kanwal
175,2017,Kenny Smith
175,2017,Jennifer Culbertson
175,2017,Simon Kirby
176,2017,Feng Du
176,2017,Xiaotao Wang
176,2017,Richard A Abrams
176,2017,Kan Zhang
177,2017,Peter Cole
177,2017,Gabriella Hermon
178,2017,Anna Remington
178,2017,Jake Fairnie
179,2017,Delphine Sasanguie
179,2017,Ian M Lyons
179,2017,Bert De Smedt
179,2017,Bert Reynvoet
180,2017,Anat Prior
180,2017,Tamar Degani
180,2017,Sehrab Awawdy
180,2017,Rana Yassin
180,2017,Nachshon Korem
181,2017,Konstantina Kilteni
181,2017,H Henrik Ehrsson
182,2017,Karolina Krzyżanowska
182,2017,Peter J Collins
182,2017,Ulrike Hahn
183,2017,Julia Uddén
183,2017,Martin Ingvar
183,2017,Peter Hagoort
183,2017,Karl Magnus Petersson
184,2017,Laura Lakusta
184,2017,Danielle Spinelli
184,2017,Kathryn Garcia
185,2017,Neil Van Leeuwen
186,2017,Christopher D Erb
186,2017,Jeff Moher
186,2017,Joo-Hyun Song
186,2017,David M Sobel
187,2017,Lindsey J Powell
187,2017,Susan Carey
188,2017,Freya Watkins
188,2017,Robin L Thompson
189,2017,Omri Abend
189,2017,Tom Kwiatkowski
189,2017,Nathaniel J Smith
189,2017,Sharon Goldwater
189,2017,Mark Steedman
190,2017,Ty W Boyer
190,2017,Samuel M Harding
190,2017,Bennett I Bertenthal
191,2017,Rachel W Magid
191,2017,Laura E Schulz
192,2017,Conor M Steckler
192,2017,Brandon M Woo
192,2017,J Kiley Hamlin
193,2017,R J R Blair
194,2017,Hezekiah Akiva Bacovcin
194,2017,Amy Goodwin Davies
194,2017,Robert J Wilder
194,2017,David Embick
195,2017,Jeffrey D Wammes
195,2017,Myra A Fernandes
196,2017,Ayala S Allon
196,2017,Roy Luria
197,2017,Elizabeth Levy Paluck
197,2017,Eldar Shafir
197,2017,Sherry Jueyu Wu
198,2017,Nicola Molinaro
198,2017,Francesco Giannelli
198,2017,Sendy Caffarra
198,2017,Clara Martin
199,2017,Sudeep Bhatia
200,2017,Erin Robbins
200,2017,Jason Shepard
200,2017,Philippe Rochat
201,2017,Andrea Stocco
201,2017,Nicole L Murray
201,2017,Brianna L Yamasaki
201,2017,Taylor J Renno
201,2017,Jimmy Nguyen
201,2017,Chantel S Prat
202,2017,Max Kleiman-Weiner
202,2017,Rebecca Saxe
202,2017,Joshua B Tenenbaum
203,2017,Elizabeth A Enright
203,2017,Hyowon Gweon
203,2017,Jessica A Sommerville
204,2017,Nicholas A Smith
204,2017,Nicole A Folland
204,2017,Diana M Martinez
204,2017,Laurel J Trainor
205,2017,Joshua D Greene
206,2017,Christopher D Watkins
206,2017,Mike J Nicholls
206,2017,Carlota Batres
206,2017,Dengke Xiao
206,2017,Sean Talamas
206,2017,David I Perrett
207,2017,Isabelle Dautriche
207,2017,Kyle Mahowald
207,2017,Edward Gibson
207,2017,Anne Christophe
207,2017,Steven T Piantadosi
208,2017,Mark K Ho
208,2017,James MacGlashan
208,2017,Michael L Littman
208,2017,Fiery Cushman
209,2017,Kevin M Trewartha
209,2017,J Randall Flanagan
210,2017,Fabienne Chetail
211,2017,Niina Tamura
211,2017,Anne Castles
211,2017,Kate Nation
212,2017,Benjamin van Buren
212,2017,Brian J Scholl
213,2017,Simone Falk
213,2017,Christopher T Kello
214,2017,Alex de Carvalho
214,2017,Isabelle Dautriche
214,2017,Isabelle Lin
214,2017,Anne Christophe
215,2017,Yang Xu
215,2017,Terry Regier
215,2017,Nora S Newcombe
216,2017,John G Grundy
216,2017,Ashley Chung-Fat-Yim
216,2017,Deanna C Friesen
216,2017,Lorinda Mak
216,2017,Ellen Bialystok
217,2017,Karl Halvor Teigen
217,2017,Gisela Böhm
217,2017,Susanne Bruckmüller
217,2017,Peter Hegarty
217,2017,Olivier Luminet
218,2017,Benjamin E Hilbig
218,2017,Isabel Thielmann
219,2017,Aimee E Stahl
219,2017,Lisa Feigenson
220,2017,Michael N Stagnaro
220,2017,Antonio A Arechar
220,2017,David G Rand
221,2017,Tobias Tempel
221,2017,Christian Frings
222,2017,Alexander Noyes
222,2017,Yarrow Dunham
224,2017,Rebecca Keogh
224,2017,Joel Pearson
226,2017,Bethany L Ojalehto
226,2017,Douglas L Medin
226,2017,Salino G García
227,2017,Hugh Rabagliati
227,2017,Leonidas A A Doumas
227,2017,Douglas K Bemis
228,2017,Brianna Beck
228,2017,Steven Di Costa
228,2017,Patrick Haggard
229,2017,Kerstin Fröber
229,2017,Gesine Dreisbach
230,2017,Nataşa Ganea
230,2017,Matthew R Longo
231,2017,Luke E Miller
231,2017,Matthew R Longo
231,2017,Ayse P Saygin
232,2017,Dana Schneider
232,2017,Virginia P Slaughter
232,2017,Paul E Dux
233,2017,Lucy Cragg
233,2017,Sarah Keeble
233,2017,Sophie Richardson
233,2017,Hannah E Roome
233,2017,Camilla Gilmore
234,2017,Iris Berent
234,2017,Outi Bat-El
234,2017,Vered Vaknin-Nusbaum
235,2017,David De Vito
235,2017,Mark J Fenske
236,2017,Jean-Julien Aucouturier
236,2017,Clément Canonne
237,2017,Neil Levy
238,2017,Alisabeth Ayars
238,2017,Shaun Nichols
239,2017,Thomas F Icard
239,2017,Jonathan F Kominsky
239,2017,Joshua Knobe
240,2017,Andrea Ravignani
240,2017,Ruth Sonnweber
241,2017,Katherine McAuliffe
241,2017,Nichola J Raihani
241,2017,Yarrow Dunham
242,2017,Raluca A Briazu
242,2017,Clare R Walsh
242,2017,Catherine Deeprose
242,2017,Giorgio Ganis
243,2017,Nicole K Bolt
243,2017,Janeen D Loehr
244,2017,Francesca Delogu
244,2017,Matthew W Crocker
244,2017,Heiner Drenhaus
245,2017,Karl F MacDorman
245,2017,Debaleena Chattopadhyay
246,2017,Mauricio Dias Martins
246,2017,Bruno Gingras
246,2017,Estela Puig-Waldmueller
246,2017,W Tecumseh Fitch
247,2017,Kristen A Baker
247,2017,Sarah Laurence
247,2017,Catherine J Mondloch
248,2017,Markus Paulus
248,2017,Tobias Schuwerk
248,2017,Beate Sodian
248,2017,Kerstin Ganglmayer
249,2017,Jennifer E Arnold
249,2017,Nazbanou Nozari
250,2017,Christian Unkelbach
250,2017,Sarah C Rom
251,2017,Giacomo Vivanti
251,2017,Darren R Hocking
251,2017,Peter Fanning
251,2017,Cheryl Dissanayake
252,2017,Filippo Domaneschi
252,2017,Massimiliano Vignolo
252,2017,Simona Di Paola
253,2017,Melanie S Schreiner
253,2017,Nivedita Mani
254,2017,Drew Weatherhead
254,2017,Katherine S White
255,2017,Peter C Pantelis
255,2017,Daniel P Kennedy
256,2017,Melissa M Kibbe
256,2017,Lisa Feigenson
257,2017,Dominique Lamy
257,2017,Tomer Carmel
257,2017,Ziv Peremen
258,2016,Miho Iwasaki
258,2016,Kodai Tomita
258,2016,Yasuki Noguchi
259,2016,Jan-Philipp Stein
259,2016,Peter Ohler
260,2016,Shari Liu
260,2016,Elizabeth S Spelke
261,2016,Uriel Cohen Priva
262,2016,Valerian Chambon
262,2016,Chlöé Farrer
262,2016,Elisabeth Pacherie
262,2016,Pierre O Jacquet
262,2016,Marion Leboyer
262,2016,Tiziana Zalla
263,2016,Katheryn Edwards
263,2016,Jason Low
264,2016,Caren M Walker
264,2016,Tania Lombrozo
265,2016,Jesse Graham
265,2016,Adam Waytz
265,2016,Peter Meindl
265,2016,Ravi Iyer
265,2016,Liane Young
266,2016,Marcus Lindskog
266,2016,Anders Winman
266,2016,Leo Poom
267,2016,Weiyi Ma
267,2016,Peng Zhou
267,2016,Leher Singh
267,2016,Liqun Gao
268,2016,Rose A Cooper
268,2016,Kate C Plaisted-Grant
268,2016,Simon Baron-Cohen
268,2016,Jon S Simons
269,2016,Jaimie Murdock
269,2016,Colin Allen
269,2016,Simon DeDeo
270,2016,Annie C Spokes
270,2016,Elizabeth S Spelke
271,2016,Andrew R Todd
271,2016,C Daryl Cameron
271,2016,Austin J Simpson
272,2016,Qi-Yang Nie
272,2016,Hermann J Müller
272,2016,Markus Conci
273,2016,Anantha Singarajah
273,2016,Jill Chanley
273,2016,Yoselin Gutierrez
273,2016,Yoselin Cordon
273,2016,Bryan Nguyen
273,2016,Lauren Burakowski
273,2016,Scott P Johnson
274,2016,Yi Ting Huang
274,2016,Kathryn Leech
274,2016,Meredith L Rowe
275,2016,Yvonne Teoh
275,2016,Emma Wallis
275,2016,Ian D Stephen
275,2016,Peter Mitchell
276,2016,Rose M Scott
277,2016,Christine Cuskley
277,2016,Claudio Castellano
277,2016,Francesca Colaiori
277,2016,Vittorio Loreto
277,2016,Martina Pugliese
277,2016,Francesca Tria
278,2016,Mahesh Srinivasan
278,2016,Sara Al-Mughairy
278,2016,Ruthe Foushee
278,2016,David Barner
279,2016,Maria L Filippetti
279,2016,Manos Tsakiris
280,2016,Samuel J Cheyette
280,2016,David C Plaut
281,2016,C Daryl Cameron
281,2016,B Keith Payne
281,2016,Walter Sinnott-Armstrong
281,2016,Julian A Scheffer
281,2016,Michael Inzlicht
282,2016,Adam Bear
282,2016,Joshua Knobe
283,2016,Brianna Ruth Doherty
283,2016,Eva Zita Patai
283,2016,Mihaela Duta
283,2016,Anna Christina Nobre
283,2016,Gaia Scerif
284,2016,Julien Barra
284,2016,Patrice Senot
284,2016,Laurent Auclair
285,2016,Athanassios Protopapas
285,2016,Artemis Markatou
285,2016,Evangelos Samaras
285,2016,Andreas Piokos
286,2016,Irit Meir
286,2016,Mark Aronoff
286,2016,Carl Börstell
286,2016,So-One Hwang
286,2016,Deniz Ilkbasaran
286,2016,Itamar Kastner
286,2016,Ryan Lepic
286,2016,Adi Lifshitz Ben-Basat
286,2016,Carol Padden
286,2016,Wendy Sandler
287,2016,Maria Dolores de Hevia
287,2016,Margaret Addabbo
287,2016,Elena Nava
287,2016,Emanuela Croci
287,2016,Luisa Girelli
287,2016,Viola Macchi Cassia
288,2016,Evan Westra
288,2016,Peter Carruthers
289,2016,Toyomi Matsuno
289,2016,Masaki Tomonaga
290,2016,Xiaomei Qiao
290,2016,Kenneth I Forster
291,2016,Bozana Meinhardt-Injac
291,2016,Isabelle Boutet
291,2016,Malte Persike
291,2016,Günter Meinhardt
291,2016,Margarete Imhof
292,2016,Bence Bago
292,2016,Wim De Neys
293,2016,Jacob Beck
294,2016,Emily E Butler
294,2016,Christopher W N Saville
294,2016,Robert Ward
294,2016,Richard Ramsey
295,2016,Steven A Marchette
295,2016,Jack Ryan
295,2016,Russell A Epstein
296,2016,Francesco Sella
296,2016,Ilaria Berteletti
296,2016,Daniela Lucangeli
296,2016,Marco Zorzi
297,2016,María Juliana Leone
297,2016,Diego Fernandez Slezak
297,2016,Diego Golombek
297,2016,Mariano Sigman
298,2016,Emily Morgan
298,2016,Roger Levy
299,2016,G Besson
299,2016,G Barragan-Jason
299,2016,S J Thorpe
299,2016,M Fabre-Thorpe
299,2016,S Puma
299,2016,M Ceccaldi
299,2016,E J Barbeau
300,2016,Tomás Lejarraga
300,2016,Jan K Woike
300,2016,Ralph Hertwig
301,2016,Srdan Medimorec
301,2016,Torin P Young
301,2016,Evan F Risko
302,2016,Emily M Carrigan
302,2016,Marie Coppola
303,2016,Yoshiko Yabe
303,2016,Hemangi Dave
303,2016,Melvyn A Goodale
304,2016,Masasi Hattori
305,2016,Sabine Doebel
305,2016,Philip David Zelazo
306,2016,Gavin Nobes
306,2016,Georgia Panagiotaki
306,2016,Kimberley J Bartholomew
307,2016,Mayuka Kowaguchi
307,2016,Nirali P Patel
307,2016,Megan E Bunnell
307,2016,Jerald D Kralik
308,2016,Jasminka Majdandžić
308,2016,Sandra Amashaufer
308,2016,Allan Hummer
308,2016,Christian Windischberger
308,2016,Claus Lamm
309,2016,Stephanie C Goodhew
309,2016,Mark Edwards
310,2016,Shogo Kajimura
310,2016,Michio Nomura
311,2016,Chiara Gambi
311,2016,Martin J Pickering
311,2016,Hugh Rabagliati
312,2016,Dan Parker
312,2016,Colin Phillips
313,2016,Elena Azañón
313,2016,Kim Mihaljevic
313,2016,Matthew R Longo
314,2016,Joshua K Hartshorne
314,2016,Timothy J O'Donnell
314,2016,Yasutada Sudo
314,2016,Miki Uruwashi
314,2016,Miseon Lee
314,2016,Jesse Snedeker
315,2016,Clare A M Sutherland
315,2016,Julian A Oldmeadow
315,2016,Andrew W Young
316,2016,Holly P Branigan
316,2016,Katherine Messenger
317,2016,Gernot Horstmann
317,2016,Ulrich Ansorge
318,2016,Ernő Téglás
318,2016,Luca L Bonatti
319,2016,Horst Krist
319,2016,Karoline Karl
319,2016,Markus Krüger
320,2016,Kristen Johannes
320,2016,Colin Wilson
320,2016,Barbara Landau
321,2016,Takahiro Kawabe
321,2016,Kyoshiro Sasaki
321,2016,Keiko Ihaya
321,2016,Yuki Yamada
